,datapoint,attr_val,data_values,flipset_values,score
2990,822,0,"[1, 0, 3, 100, 100, 3, 6, 0, 90, 100]","[1.0, 0.0, 3.0, 100.0, 100.0, 2.0, 5.0, 1.0, 90.0, 20.0]",0.589966518901008
2991,3197,0,"[1, 0, 2, 190, 190, 3, 6, 0, 60, 100]","[1.0, 0.0, 2.0, 190.0, 190.0, 2.0, 5.0, 1.0, 60.0, 20.0]",0.5899668158994931
2992,1270,0,"[1, 0, 1, 3700, 560, 1, 1, 0, 2740, 460]","[1.0, 0.0, 1.0, 3700.0, 560.0, 0.0, 1.0, 1.0, 2740.0, 323.0]",0.5899944628612352
2993,8688,1,"[0, 1, 3, 720, 460, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 720.0, 460.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5900382084805575
2994,2325,1,"[0, 1, 1, 50, 50, 2, 6, 0, 50, 30]","[0.0, 1.0, 1.0, 50.0, 50.0, 1.0, 6.0, 2.0, 50.0, 29.0]",0.5900698439786142
2995,8776,1,"[0, 1, 2, 4220, 4220, 1, 3, 2, 2760, 0]","[0.0, 1.0, 2.0, 4220.0, 4218.0, -0.0, 3.0, 4.0, 2760.0, -0.0]",0.5900868085470259
2996,2827,1,"[0, 1, 2, 5740, 430, 0, 0, 0, 4940, 210]","[0.0, 1.0, 2.0, 5740.0, 427.0, -0.0, -0.0, 2.0, 4940.0, 24.0]",0.590105781721321
2997,9698,1,"[0, 1, 1, 200, 190, 3, 1, 0, 20, 120]","[0.0, 1.0, 1.0, 200.0, 190.0, 2.0, 0.0, 1.0, 20.0, 39.0]",0.5901522633596863
2998,2635,1,"[0, 1, 3, 80, 90, 2, 6, 0, 50, 20]","[0.0, 1.0, 3.0, 80.0, 90.0, 1.0, 6.0, 2.0, 50.0, 19.0]",0.5901794706060721
2999,1601,1,"[0, 1, 3, 30, 30, 2, 6, 0, 10, 30]","[0.0, 1.0, 3.0, 30.0, 30.0, 1.0, 6.0, 2.0, 10.0, 29.0]",0.590233790604617
3000,5299,1,"[0, 1, 2, 5110, 210, 0, 0, 0, 5040, 210]","[0.0, 1.0, 2.0, 5110.0, 208.0, -0.0, -0.0, 2.0, 5040.0, 23.0]",0.5902802604293972
3001,6622,1,"[0, 1, 2, 50, 50, 2, 6, 0, 30, 30]","[0.0, 1.0, 2.0, 50.0, 50.0, 1.0, 6.0, 2.0, 30.0, 28.0]",0.5903048315503651
3002,7074,1,"[0, 1, 2, 1170, 1170, 2, 5, 0, 10, 0]","[0.0, 1.0, 2.0, 1170.0, 1151.0, 1.0, 5.0, 2.0, 10.0, -0.0]",0.5903894436535013
3003,9964,1,"[0, 1, 3, 590, 590, 1, 1, 1, 30, 590]","[0.0, 1.0, 3.0, 590.0, 588.0, 0.0, 1.0, 2.0, 30.0, 451.0]",0.5904925058706797
3004,1739,1,"[0, 1, 3, 80, 70, 2, 6, 0, 80, 20]","[0.0, 1.0, 3.0, 80.0, 70.0, 1.0, 6.0, 2.0, 80.0, 17.0]",0.5904971972949153
3005,6819,0,"[1, 0, 2, 130, 240, 3, 6, 0, 120, 90]","[1.0, 0.0, 2.0, 130.0, 240.0, 2.0, 5.0, 1.0, 120.0, 7.0]",0.5905228133576238
3006,3440,1,"[0, 1, 3, 440, 440, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 440.0, 413.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5905293346198847
3007,2480,1,"[0, 1, 2, 310, 310, 1, 4, 0, 30, 310]","[0.0, 1.0, 2.0, 310.0, 310.0, 0.0, 4.0, 1.0, 30.0, 170.0]",0.590613062718346
3008,2806,0,"[1, 0, 1, 540, 540, 2, 6, 0, 440, 220]","[1.0, 0.0, 1.0, 540.0, 539.0, 1.0, 6.0, 1.0, 440.0, 80.0]",0.590666993518621
3009,1745,1,"[0, 1, 3, 390, 390, 2, 6, 0, 40, 0]","[0.0, 1.0, 3.0, 390.0, 355.0, 1.0, 6.0, 2.0, 40.0, -0.0]",0.5906776969842562
3010,2143,1,"[0, 1, 3, 60, 60, 2, 6, 0, 10, 30]","[0.0, 1.0, 3.0, 60.0, 60.0, 1.0, 6.0, 2.0, 10.0, 26.0]",0.5906927452617226
3011,4399,1,"[0, 1, 2, 50, 50, 2, 6, 0, 50, 30]","[0.0, 1.0, 2.0, 50.0, 50.0, 1.0, 6.0, 2.0, 50.0, 26.0]",0.5907614588487498
3012,2298,1,"[0, 1, 3, 1340, 570, 1, 6, 0, 1340, 30]","[0.0, 1.0, 3.0, 1340.0, 570.0, 0.0, 6.0, 2.0, 1340.0, 25.0]",0.5908685339429647
3013,2432,1,"[0, 1, 3, 60, 70, 2, 6, 0, 10, 30]","[0.0, 1.0, 3.0, 60.0, 70.0, 1.0, 6.0, 2.0, 10.0, 25.0]",0.590876340940139
3014,1885,1,"[0, 1, 2, 390, 390, 2, 6, 0, 80, 0]","[0.0, 1.0, 2.0, 390.0, 343.0, 1.0, 6.0, 2.0, 80.0, -0.0]",0.5908993549997184
3015,8176,1,"[0, 1, 3, 3410, 400, 0, 4, 0, 3010, 180]","[0.0, 1.0, 3.0, 3410.0, 399.0, -0.0, 3.0, 2.0, 3010.0, 46.0]",0.590951748144093
3016,6524,1,"[0, 1, 3, 4010, 370, 0, 0, 0, 4010, 300]","[0.0, 1.0, 3.0, 4010.0, 370.0, -0.0, -0.0, 2.0, 4010.0, 109.0]",0.5910100900062938
3017,4596,0,"[1, 0, 2, 310, 310, 3, 6, 0, 110, 90]","[1.0, 0.0, 2.0, 310.0, 310.0, 2.0, 5.0, 1.0, 110.0, 4.0]",0.5910280587055134
3018,110,1,"[0, 1, 3, 6020, 1690, 0, 0, 2, 6020, 240]","[0.0, 1.0, 3.0, 6020.0, 1687.0, -0.0, -0.0, 4.0, 6020.0, 49.0]",0.5910550671419942
3019,1109,1,"[0, 1, 3, 150, 150, 2, 6, 0, 50, 20]","[0.0, 1.0, 3.0, 150.0, 150.0, 1.0, 6.0, 2.0, 50.0, 14.0]",0.5910666185586866
3020,1271,0,"[1, 0, 2, 8250, 260, 0, 0, 0, 8250, 150]","[1.0, 0.0, 2.0, 8250.0, 260.0, -0.0, -0.0, 3.0, 8250.0, 95.0]",0.5911568795257277
3021,8698,0,"[1, 0, 2, 170, 150, 3, 6, 0, 60, 110]","[1.0, 0.0, 2.0, 170.0, 147.0, 2.0, 5.0, 1.0, 60.0, 24.0]",0.5912096256842354
3022,7177,1,"[0, 1, 3, 20, 410, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 20.0, 410.0, 1.0, 5.0, 2.0, 0.0, -0.0]",0.591265685025
3023,3066,0,"[0, 0, 1, 70, 130, 2, 6, 0, 20, 0]","[0.0, 0.0, 1.0, 70.0, 130.0, 1.0, 5.0, 2.0, 20.0, -0.0]",0.5913357598566489
3024,4485,1,"[0, 1, 3, 290, 100, 2, 6, 0, 290, 0]","[0.0, 1.0, 3.0, 290.0, 100.0, 1.0, 5.0, 2.0, 290.0, -0.0]",0.5913665409387596
3025,4903,1,"[0, 1, 2, 890, 310, 0, 6, 0, 770, 310]","[0.0, 1.0, 2.0, 890.0, 307.0, -0.0, 5.0, 1.0, 770.0, 35.0]",0.5917862942191182
3026,1902,1,"[0, 1, 3, 20, 230, 2, 6, 0, 0, 20]","[0.0, 1.0, 3.0, 20.0, 229.0, 1.0, 6.0, 2.0, 0.0, 11.0]",0.5917920970476742
3027,1998,1,"[0, 1, 3, 40, 80, 2, 6, 0, 40, 30]","[0.0, 1.0, 3.0, 40.0, 80.0, 1.0, 6.0, 2.0, 40.0, 20.0]",0.5918056537043215
3028,4620,1,"[0, 1, 3, 190, 190, 1, 6, 0, 190, 190]","[0.0, 1.0, 3.0, 190.0, 189.0, 0.0, 6.0, 1.0, 190.0, 44.0]",0.5918162934722235
3029,4578,1,"[0, 1, 2, 5420, 240, 0, 0, 0, 5210, 200]","[0.0, 1.0, 2.0, 5420.0, 236.0, -0.0, -0.0, 2.0, 5210.0, 5.0]",0.591845527577085
3030,6520,1,"[0, 1, 2, 5750, 230, 0, 0, 0, 5180, 210]","[0.0, 1.0, 2.0, 5750.0, 230.0, -0.0, -0.0, 2.0, 5180.0, 14.0]",0.5918814341897367
3031,3970,0,"[1, 0, 3, 280, 1420, 2, 6, 0, 280, 150]","[1.0, 0.0, 3.0, 280.0, 1420.0, 1.0, 6.0, 1.0, 280.0, 3.0]",0.5919402654408197
3032,9044,0,"[1, 0, 2, 270, 270, 3, 6, 0, 10, 110]","[1.0, 0.0, 2.0, 270.0, 267.0, 2.0, 5.0, 1.0, 10.0, 20.0]",0.5919644870708815
3033,8438,0,"[1, 0, 3, 12660, 520, 0, 0, 6, 12590, 500]","[1.0, 0.0, 3.0, 12660.0, 513.0, -0.0, -0.0, 6.0, 12590.0, 31.0]",0.5919724509616392
3034,2255,1,"[0, 1, 2, 40, 40, 2, 6, 0, 30, 40]","[0.0, 1.0, 2.0, 40.0, 40.0, 1.0, 6.0, 2.0, 30.0, 29.0]",0.5920670637443196
3035,275,0,"[1, 0, 3, 1560, 1560, 2, 6, 0, 1520, 10]","[1.0, 0.0, 3.0, 1560.0, 1554.0, 1.0, 6.0, 2.0, 1520.0, -0.0]",0.5920731344179752
3036,7541,1,"[0, 1, 3, 80, 80, 2, 6, 0, 60, 30]","[0.0, 1.0, 3.0, 80.0, 80.0, 1.0, 6.0, 2.0, 60.0, 19.0]",0.592139304563434
3037,2596,1,"[0, 1, 2, 450, 350, 1, 5, 0, 450, 210]","[0.0, 1.0, 2.0, 450.0, 350.0, 0.0, 5.0, 1.0, 450.0, 62.0]",0.5921897722957332
3038,3088,0,"[1, 0, 3, 540, 440, 2, 6, 0, 110, 270]","[1.0, 0.0, 3.0, 540.0, 436.0, 1.0, 6.0, 1.0, 110.0, 122.0]",0.5922587127092404
3039,172,1,"[0, 1, 2, 3320, 580, 0, 2, 0, 2800, 310]","[0.0, 1.0, 2.0, 3320.0, 580.0, -0.0, 1.0, 1.0, 2800.0, 32.0]",0.5922668432616052
3040,6610,0,"[1, 0, 2, 120, 120, 3, 6, 0, 40, 120]","[1.0, 0.0, 2.0, 120.0, 120.0, 2.0, 5.0, 1.0, 40.0, 28.0]",0.5922704841641815
3041,2247,1,"[0, 1, 1, 180, 30, 2, 6, 0, 180, 30]","[0.0, 1.0, 1.0, 180.0, 30.0, 1.0, 6.0, 2.0, 180.0, 18.0]",0.5922711079333063
3042,2069,1,"[0, 1, 2, 40, 40, 2, 6, 0, 40, 40]","[0.0, 1.0, 2.0, 40.0, 40.0, 1.0, 6.0, 2.0, 40.0, 28.0]",0.5922950931048656
3043,4918,1,"[0, 1, 3, 440, 440, 2, 6, 0, 80, 0]","[0.0, 1.0, 3.0, 440.0, 440.0, 1.0, 5.0, 2.0, 80.0, -0.0]",0.5923545923292352
3044,1687,0,"[1, 0, 3, 7210, 260, 0, 0, 0, 7210, 260]","[1.0, 0.0, 3.0, 7210.0, 259.0, -0.0, -0.0, 2.0, 7210.0, 62.0]",0.5923674806490253
3045,2620,1,"[0, 1, 2, 3910, 120, 0, 4, 0, 3910, 120]","[0.0, 1.0, 2.0, 3910.0, 117.0, -0.0, 2.0, 2.0, 3910.0, 34.0]",0.5926360439511369
3046,9160,1,"[0, 1, 3, 3900, 370, 0, 0, 0, 3480, 370]","[0.0, 1.0, 3.0, 3900.0, 366.0, -0.0, -0.0, 1.0, 3480.0, 34.0]",0.5926575669313934
3047,5699,1,"[0, 1, 3, 580, 580, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 580.0, 580.0, 1.0, 5.0, 2.0, 0.0, -0.0]",0.5926692874273611
3048,8000,1,"[0, 1, 1, 3200, 1920, 2, 1, 2, 3170, 100]","[0.0, 1.0, 1.0, 3200.0, 1920.0, 1.0, 0.0, 3.0, 3170.0, 5.0]",0.5927502661042272
3049,9258,1,"[0, 1, 2, 100, 230, 2, 6, 0, 0, 30]","[0.0, 1.0, 2.0, 100.0, 230.0, 1.0, 6.0, 2.0, 0.0, 15.0]",0.5927700973118513
3050,2935,1,"[0, 1, 3, 360, 550, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 360.0, 550.0, 1.0, 5.0, 2.0, 0.0, -0.0]",0.5927925656570152
3051,688,0,"[1, 0, 1, 420, 350, 2, 6, 0, 420, 250]","[1.0, 0.0, 1.0, 420.0, 346.0, 1.0, 6.0, 1.0, 420.0, 99.0]",0.5928354628826802
3052,612,1,"[0, 1, 2, 40, 70, 2, 6, 0, 40, 40]","[0.0, 1.0, 2.0, 40.0, 70.0, 1.0, 6.0, 2.0, 40.0, 25.0]",0.5928451341973996
3053,1844,1,"[0, 1, 2, 2550, 2550, 2, 5, 1, 90, 30]","[0.0, 1.0, 2.0, 2550.0, 2550.0, 1.0, 5.0, 3.0, 90.0, 15.0]",0.5928592246498592
3054,7220,0,"[1, 0, 3, 770, 770, 3, 6, 0, 20, 70]","[1.0, 0.0, 3.0, 770.0, 770.0, 2.0, 6.0, 2.0, 20.0, 55.0]",0.5928676062709027
3055,839,0,"[1, 0, 3, 230, 230, 3, 6, 0, 50, 110]","[1.0, 0.0, 3.0, 230.0, 230.0, 2.0, 5.0, 1.0, 50.0, 14.0]",0.5929559399430033
3056,736,0,"[1, 0, 3, 120, 120, 3, 6, 0, 40, 120]","[1.0, 0.0, 3.0, 120.0, 120.0, 2.0, 5.0, 1.0, 40.0, 24.0]",0.592960947374455
3057,6266,1,"[0, 1, 3, 5150, 370, 0, 0, 0, 4920, 220]","[0.0, 1.0, 3.0, 5150.0, 368.0, -0.0, -0.0, 2.0, 4920.0, 19.0]",0.5929613917609933
3058,600,1,"[0, 1, 3, 170, 140, 2, 6, 0, 60, 30]","[0.0, 1.0, 3.0, 170.0, 140.0, 1.0, 6.0, 2.0, 60.0, 14.0]",0.5929639432835604
3059,5068,1,"[0, 1, 3, 600, 600, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 600.0, 600.0, 1.0, 5.0, 2.0, 0.0, -0.0]",0.5929747101983399
3060,2299,1,"[0, 1, 1, 160, 90, 2, 6, 0, 160, 30]","[0.0, 1.0, 1.0, 160.0, 90.0, 1.0, 6.0, 2.0, 160.0, 14.0]",0.5929764503107853
3061,2445,1,"[0, 1, 1, 50, 50, 2, 6, 0, 10, 50]","[0.0, 1.0, 1.0, 50.0, 50.0, 1.0, 6.0, 2.0, 10.0, 34.0]",0.5929865451118042
3062,650,1,"[0, 1, 2, 220, 220, 1, 6, 0, 0, 220]","[0.0, 1.0, 2.0, 220.0, 218.0, 0.0, 6.0, 1.0, 0.0, 68.0]",0.5929922711383337
3063,961,1,"[0, 1, 3, 110, 470, 2, 6, 0, 40, 0]","[0.0, 1.0, 3.0, 110.0, 470.0, 1.0, 5.0, 2.0, 40.0, -0.0]",0.5930027352994507
3064,7257,1,"[0, 1, 2, 220, 30, 2, 6, 0, 190, 30]","[0.0, 1.0, 2.0, 220.0, 30.0, 1.0, 6.0, 2.0, 190.0, 14.0]",0.5930670718029847
3065,6432,0,"[1, 0, 3, 460, 290, 3, 6, 0, 460, 60]","[1.0, 0.0, 3.0, 460.0, 290.0, 2.0, 6.0, 2.0, 460.0, 43.0]",0.5931328350058107
3066,7654,0,"[1, 0, 3, 1050, 1450, 2, 6, 0, 580, 130]","[1.0, 0.0, 3.0, 1050.0, 1450.0, 1.0, 5.0, 1.0, 580.0, 33.0]",0.5931462632163478
3067,3388,1,"[0, 1, 1, 170, 90, 2, 6, 0, 170, 30]","[0.0, 1.0, 1.0, 170.0, 90.0, 1.0, 6.0, 2.0, 170.0, 13.0]",0.5931737290575101
3068,8246,0,"[1, 0, 3, 140, 120, 3, 6, 0, 140, 110]","[1.0, 0.0, 3.0, 140.0, 119.0, 2.0, 5.0, 1.0, 140.0, 13.0]",0.5932661018381686
3069,6616,1,"[0, 1, 1, 50, 120, 2, 6, 0, 50, 40]","[0.0, 1.0, 1.0, 50.0, 120.0, 1.0, 6.0, 2.0, 50.0, 23.0]",0.5932685787921947
3070,8495,0,"[1, 0, 2, 1360, 1360, 3, 6, 0, 10, 30]","[1.0, 0.0, 2.0, 1360.0, 1359.0, 2.0, 6.0, 2.0, 10.0, 13.0]",0.5933082140408256
3071,5063,0,"[1, 0, 3, 690, 690, 3, 6, 0, 10, 80]","[1.0, 0.0, 3.0, 690.0, 690.0, 2.0, 6.0, 2.0, 10.0, 62.0]",0.5933306495033168
3072,534,1,"[0, 1, 2, 3430, 240, 0, 3, 0, 3250, 240]","[0.0, 1.0, 2.0, 3430.0, 235.0, -0.0, 3.0, 2.0, 3250.0, 37.0]",0.5933898051777341
3073,2698,1,"[0, 1, 3, 1860, 210, 0, 6, 0, 1860, 210]","[0.0, 1.0, 3.0, 1860.0, 205.0, -0.0, 6.0, 2.0, 1860.0, 7.0]",0.5933910897028508
3074,7641,1,"[0, 1, 3, 7540, 3050, 0, 0, 3, 5710, 320]","[0.0, 1.0, 3.0, 7540.0, 3045.0, -0.0, -0.0, 5.0, 5710.0, 117.0]",0.5934036058168479
3075,3946,0,"[1, 0, 1, 330, 270, 2, 6, 0, 330, 270]","[1.0, 0.0, 1.0, 330.0, 270.0, 1.0, 6.0, 1.0, 330.0, 115.0]",0.5934184795344197
3076,2399,1,"[0, 1, 2, 660, 660, 2, 6, 0, 10, 0]","[0.0, 1.0, 2.0, 660.0, 660.0, 1.0, 5.0, 2.0, 10.0, -0.0]",0.5934284092276112
3077,2456,1,"[0, 1, 2, 50, 50, 2, 6, 0, 0, 50]","[0.0, 1.0, 2.0, 50.0, 50.0, 1.0, 6.0, 2.0, 0.0, 32.0]",0.5934488405738277
3078,4382,1,"[0, 1, 2, 1070, 170, 1, 5, 0, 1070, 170]","[0.0, 1.0, 2.0, 1070.0, 170.0, 0.0, 5.0, 1.0, 1070.0, 15.0]",0.593472817986598
3079,4080,0,"[1, 0, 3, 7160, 270, 0, 0, 0, 7160, 270]","[1.0, 0.0, 3.0, 7160.0, 270.0, -0.0, -0.0, 2.0, 7160.0, 66.0]",0.5934768707956029
3080,3342,0,"[1, 0, 2, 360, 210, 3, 5, 0, 360, 140]","[1.0, 0.0, 2.0, 360.0, 208.0, 2.0, 4.0, 1.0, 360.0, 42.0]",0.5934795565950132
3081,3624,1,"[0, 1, 3, 770, 470, 2, 6, 0, 150, 0]","[0.0, 1.0, 3.0, 770.0, 470.0, 1.0, 5.0, 2.0, 150.0, -0.0]",0.5934900541585673
3082,3127,1,"[0, 1, 2, 370, 370, 2, 6, 0, 40, 20]","[0.0, 1.0, 2.0, 370.0, 369.0, 1.0, 6.0, 2.0, 40.0, 2.0]",0.5935089922055957
3083,3790,0,"[1, 0, 3, 2760, 1830, 2, 5, 0, 240, 220]","[1.0, 0.0, 3.0, 2760.0, 1830.0, 1.0, 5.0, 1.0, 240.0, 65.0]",0.5935197510449136
3084,1820,1,"[0, 1, 2, 1640, 610, 0, 0, 0, 1040, 610]","[0.0, 1.0, 2.0, 1640.0, 608.0, -0.0, -0.0, 1.0, 1040.0, 269.0]",0.5935762954197663
3085,9304,1,"[0, 1, 3, 80, 80, 2, 6, 0, 40, 40]","[0.0, 1.0, 3.0, 80.0, 80.0, 1.0, 6.0, 2.0, 40.0, 21.0]",0.5935961679340256
3086,3810,0,"[1, 0, 1, 330, 270, 3, 6, 0, 120, 110]","[1.0, 0.0, 1.0, 330.0, 270.0, 2.0, 5.0, 1.0, 120.0, 11.0]",0.5935976730942463
3087,358,0,"[1, 0, 3, 190, 190, 3, 6, 0, 190, 100]","[1.0, 0.0, 3.0, 190.0, 190.0, 2.0, 5.0, 1.0, 190.0, 1.0]",0.5936229468248526
3088,2180,0,"[1, 0, 3, 2140, 490, 0, 6, 0, 1620, 490]","[1.0, 0.0, 3.0, 2140.0, 490.0, -0.0, 5.0, 1.0, 1620.0, 205.0]",0.5936360187216536
3089,5695,1,"[0, 1, 2, 50, 50, 2, 6, 0, 10, 50]","[0.0, 1.0, 2.0, 50.0, 50.0, 1.0, 6.0, 2.0, 10.0, 31.0]",0.5936766276178256
3090,2111,1,"[0, 1, 3, 220, 220, 1, 6, 0, 0, 220]","[0.0, 1.0, 3.0, 220.0, 220.0, 0.0, 6.0, 1.0, 0.0, 64.0]",0.5936823505882187
3091,7842,1,"[0, 1, 3, 2800, 3210, 1, 0, 0, 2640, 0]","[0.0, 1.0, 3.0, 2800.0, 3210.0, 0.0, -0.0, 3.0, 2640.0, -0.0]",0.5937364956412859
3092,3605,1,"[0, 1, 3, 630, 240, 1, 6, 0, 630, 150]","[0.0, 1.0, 3.0, 630.0, 240.0, 0.0, 5.0, 1.0, 630.0, 50.0]",0.5937638508620581
3093,1545,0,"[1, 0, 3, 590, 580, 0, 6, 0, 590, 580]","[1.0, 0.0, 3.0, 590.0, 580.0, -0.0, 5.0, 1.0, 590.0, 294.0]",0.5937680269665948
3094,9365,1,"[0, 1, 2, 140, 140, 2, 6, 0, 40, 40]","[0.0, 1.0, 2.0, 140.0, 140.0, 1.0, 6.0, 2.0, 40.0, 20.0]",0.5938219274798398
3095,7017,0,"[1, 0, 3, 450, 310, 2, 6, 0, 20, 300]","[1.0, 0.0, 3.0, 450.0, 310.0, 1.0, 6.0, 1.0, 20.0, 143.0]",0.5938377824590562
3096,2087,0,"[1, 0, 3, 250, 300, 3, 6, 0, 120, 100]","[1.0, 0.0, 3.0, 250.0, 298.0, 2.0, 5.0, 1.0, 120.0, -0.0]",0.5938601825295574
3097,3619,1,"[0, 1, 3, 1970, 640, 0, 6, 0, 1970, 160]","[0.0, 1.0, 3.0, 1970.0, 636.0, -0.0, 5.0, 2.0, 1970.0, 11.0]",0.5938799166123988
3098,1335,1,"[0, 1, 3, 70, 70, 2, 6, 0, 60, 40]","[0.0, 1.0, 3.0, 70.0, 70.0, 1.0, 6.0, 2.0, 60.0, 19.0]",0.5938990744848969
3099,6413,1,"[0, 1, 2, 80, 80, 2, 6, 0, 0, 50]","[0.0, 1.0, 2.0, 80.0, 80.0, 1.0, 6.0, 2.0, 0.0, 29.0]",0.5939066717996155
3100,757,1,"[0, 1, 2, 3350, 3020, 1, 4, 0, 670, 40]","[0.0, 1.0, 2.0, 3350.0, 3020.0, 0.0, 4.0, 2.0, 670.0, 19.0]",0.5939318727571954
3101,2384,0,"[1, 0, 2, 2960, 1910, 1, 1, 0, 2960, 310]","[1.0, 0.0, 2.0, 2960.0, 1910.0, 0.0, 1.0, 1.0, 2960.0, 152.0]",0.5940217017032938
3102,6578,1,"[0, 1, 3, 200, 30, 2, 6, 0, 200, 30]","[0.0, 1.0, 3.0, 200.0, 30.0, 1.0, 6.0, 2.0, 200.0, 9.0]",0.5940459876687383
3103,1533,0,"[1, 0, 2, 620, 520, 3, 6, 0, 620, 30]","[1.0, 0.0, 2.0, 620.0, 519.0, 2.0, 6.0, 2.0, 620.0, 9.0]",0.5940768994926187
3104,6358,1,"[0, 1, 2, 40, 60, 2, 6, 0, 20, 50]","[0.0, 1.0, 2.0, 40.0, 60.0, 1.0, 6.0, 2.0, 20.0, 28.0]",0.5941180892534834
3105,1310,1,"[0, 1, 2, 50, 50, 2, 6, 0, 30, 50]","[0.0, 1.0, 2.0, 50.0, 50.0, 1.0, 6.0, 2.0, 30.0, 28.0]",0.5941320807384947
3106,536,0,"[1, 0, 3, 5420, 5430, 2, 4, 0, 50, 0]","[1.0, 0.0, 3.0, 5420.0, 5430.0, 1.0, 3.0, 2.0, 50.0, -0.0]",0.5941357101054424
3107,1030,1,"[0, 1, 3, 1390, 310, 0, 6, 0, 910, 310]","[0.0, 1.0, 3.0, 1390.0, 304.0, -0.0, 5.0, 1.0, 910.0, 23.0]",0.5941372238974343
3108,125,0,"[1, 0, 3, 4890, 550, 0, 0, 0, 4310, 550]","[1.0, 0.0, 3.0, 4890.0, 547.0, -0.0, -0.0, 1.0, 4310.0, 206.0]",0.5941558752187475
3109,4449,0,"[1, 0, 3, 3520, 3520, 2, 4, 0, 330, 120]","[1.0, 0.0, 3.0, 3520.0, 3517.0, 1.0, 3.0, 1.0, 330.0, 18.0]",0.5942717838055517
3110,7750,1,"[0, 1, 1, 60, 60, 2, 6, 0, 60, 50]","[0.0, 1.0, 1.0, 60.0, 59.0, 1.0, 6.0, 2.0, 60.0, 28.0]",0.594278033841883
3111,8310,1,"[0, 1, 3, 390, 400, 2, 6, 0, 190, 0]","[0.0, 1.0, 3.0, 390.0, 400.0, 1.0, 5.0, 2.0, 190.0, -0.0]",0.5942806991668265
3112,5235,1,"[0, 1, 1, 610, 530, 2, 6, 0, 180, 0]","[0.0, 1.0, 1.0, 610.0, 530.0, 1.0, 5.0, 2.0, 180.0, -0.0]",0.5943818017326434
3113,4726,1,"[0, 1, 3, 5140, 240, 0, 0, 0, 4920, 240]","[0.0, 1.0, 3.0, 5140.0, 240.0, -0.0, -0.0, 2.0, 4920.0, 31.0]",0.5944334449298498
3114,2125,1,"[0, 1, 2, 210, 210, 2, 6, 0, 20, 40]","[0.0, 1.0, 2.0, 210.0, 210.0, 1.0, 6.0, 2.0, 20.0, 17.0]",0.594434452031411
3115,262,1,"[0, 1, 3, 760, 620, 2, 6, 0, 70, 0]","[0.0, 1.0, 3.0, 760.0, 620.0, 1.0, 5.0, 2.0, 70.0, -0.0]",0.594446139902073
3116,1307,0,"[1, 0, 3, 670, 670, 3, 6, 0, 160, 70]","[1.0, 0.0, 3.0, 670.0, 670.0, 2.0, 6.0, 2.0, 160.0, 46.0]",0.5945302069117231
3117,2725,1,"[0, 1, 3, 160, 160, 2, 6, 0, 30, 40]","[0.0, 1.0, 3.0, 160.0, 160.0, 1.0, 6.0, 2.0, 30.0, 16.0]",0.5945889635356085
3118,954,1,"[0, 1, 3, 5070, 310, 0, 0, 0, 5030, 220]","[0.0, 1.0, 3.0, 5070.0, 310.0, -0.0, -0.0, 2.0, 5030.0, 10.0]",0.5946121813467238
3119,3756,1,"[0, 1, 2, 0, 2570, 1, 6, 0, 0, 0]","[0.0, 1.0, 2.0, 0.0, 2570.0, 0.0, 5.0, 2.0, 0.0, -0.0]",0.5946618839785223
3120,1992,0,"[1, 0, 2, 530, 530, 2, 6, 0, 260, 260]","[1.0, 0.0, 2.0, 530.0, 530.0, 1.0, 6.0, 1.0, 260.0, 98.0]",0.5947534495356492
3121,1504,1,"[0, 1, 3, 880, 150, 1, 6, 0, 780, 150]","[0.0, 1.0, 3.0, 880.0, 150.0, 0.0, 5.0, 1.0, 780.0, 45.0]",0.5947666792701591
3122,7232,0,"[1, 0, 2, 300, 300, 2, 6, 0, 80, 300]","[1.0, 0.0, 2.0, 300.0, 300.0, 1.0, 6.0, 1.0, 80.0, 138.0]",0.5947895221307606
3123,1050,1,"[0, 1, 3, 2080, 2110, 2, 4, 0, 20, 0]","[0.0, 1.0, 3.0, 2080.0, 2110.0, 1.0, 3.0, 2.0, 20.0, -0.0]",0.5949297804434486
3124,5522,1,"[0, 1, 2, 7310, 200, 0, 0, 0, 7310, 0]","[0.0, 1.0, 2.0, 7310.0, 200.0, -0.0, -0.0, 4.0, 7310.0, -0.0]",0.5949351191989917
3125,45,0,"[1, 0, 2, 12340, 920, 0, 0, 6, 12220, 520]","[1.0, 0.0, 2.0, 12340.0, 916.0, -0.0, -0.0, 6.0, 12220.0, 35.0]",0.5949847860262163
3126,9819,0,"[1, 0, 2, 11440, 400, 0, 0, 4, 11230, 400]","[1.0, 0.0, 2.0, 11440.0, 400.0, -0.0, -0.0, 5.0, 11230.0, 51.0]",0.5950261684136909
3127,8513,1,"[0, 1, 2, 590, 580, 3, 3, 0, 0, 0]","[0.0, 1.0, 2.0, 590.0, 580.0, 2.0, 2.0, 2.0, 0.0, -0.0]",0.5950405905193057
