NoDefaultNextMonth (label),Married,Single,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,EducationLevel_ord_0,EducationLevel_ord_1,EducationLevel_ord_2,EducationLevel_ord_3
1.0,0,1,2170,90,0,3,0,2170,0,1.0,1.0,1.0,0.0
1.0,0,1,0,40,1,6,0,0,0,1.0,1.0,1.0,0.0
1.0,0,1,1150,310,0,0,0,1000,90,1.0,1.0,1.0,0.0
1.0,0,1,580,60,0,0,0,460,60,1.0,1.0,1.0,0.0
1.0,0,1,2590,60,0,0,3,2590,0,1.0,1.0,0.0,0.0
1.0,1,0,20,20,1,6,0,20,0,1.0,1.0,1.0,1.0
1.0,1,0,120,110,2,6,0,120,0,1.0,1.0,0.0,0.0
1.0,1,0,950,310,0,0,0,950,0,1.0,1.0,0.0,0.0
1.0,0,1,130,30,1,6,0,130,0,1.0,1.0,1.0,0.0
1.0,0,1,940,70,0,0,0,860,50,1.0,1.0,0.0,0.0
1.0,1,0,1500,60,0,1,2,1500,50,1.0,1.0,1.0,1.0
1.0,0,1,160,160,2,5,0,0,120,1.0,1.0,0.0,0.0
1.0,1,0,50,50,1,6,0,30,50,1.0,1.0,0.0,0.0
1.0,1,0,440,180,0,0,0,350,180,1.0,1.0,1.0,1.0
1.0,1,0,3950,340,0,0,0,3480,210,1.0,1.0,1.0,0.0
1.0,0,1,190,50,0,5,0,50,30,1.0,1.0,1.0,0.0
1.0,1,0,1040,110,0,0,0,900,90,1.0,1.0,0.0,0.0
1.0,1,0,10,20,4,6,0,10,10,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,0,1,1500,80,0,0,4,1490,70,1.0,1.0,1.0,0.0
1.0,1,0,980,210,0,0,0,980,0,1.0,1.0,0.0,0.0
1.0,1,0,30,0,0,6,0,30,0,1.0,1.0,1.0,0.0
1.0,0,1,20,20,2,6,0,10,20,1.0,1.0,1.0,0.0
1.0,0,1,1430,120,0,0,0,1270,120,1.0,1.0,1.0,0.0
1.0,0,1,350,60,0,3,0,270,10,1.0,1.0,1.0,0.0
1.0,0,1,400,30,0,2,0,380,30,1.0,1.0,1.0,1.0
1.0,0,1,6840,6770,2,3,3,20,50,1.0,1.0,1.0,0.0
1.0,1,0,30,30,2,6,0,10,10,1.0,1.0,1.0,0.0
1.0,0,1,1560,80,0,0,6,1560,80,1.0,1.0,0.0,0.0
1.0,1,0,7800,310,0,0,4,7470,310,1.0,1.0,1.0,1.0
1.0,1,0,1970,1840,1,1,0,40,1840,1.0,1.0,0.0,0.0
1.0,0,1,80,0,0,6,0,80,0,1.0,1.0,1.0,1.0
1.0,0,1,6960,270,0,0,6,6960,250,1.0,1.0,0.0,0.0
1.0,0,1,3710,290,0,0,6,3220,120,1.0,1.0,1.0,1.0
1.0,0,1,420,420,2,6,0,0,420,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,1280,110,0,0,1,1090,110,1.0,1.0,1.0,1.0
1.0,1,0,50,50,1,6,0,0,0,1.0,1.0,1.0,0.0
1.0,0,1,670,90,0,1,0,550,0,1.0,1.0,1.0,0.0
1.0,1,0,7800,4460,1,2,2,7800,160,1.0,1.0,0.0,0.0
1.0,0,1,2190,150,0,0,0,2190,90,1.0,1.0,0.0,0.0
1.0,0,1,920,70,0,0,6,920,50,1.0,1.0,1.0,0.0
1.0,1,0,2780,150,0,0,2,2780,110,1.0,0.0,0.0,0.0
1.0,1,0,4510,340,0,0,0,4220,20,1.0,1.0,1.0,1.0
1.0,0,1,610,90,0,0,6,540,0,1.0,1.0,1.0,0.0
1.0,0,1,1940,1940,1,4,0,60,30,1.0,1.0,1.0,0.0
1.0,0,1,410,70,0,4,0,300,70,1.0,1.0,1.0,0.0
1.0,0,1,400,110,0,0,0,300,110,1.0,1.0,1.0,1.0
1.0,0,1,250,250,2,6,0,70,250,1.0,1.0,1.0,0.0
1.0,1,0,50,30,1,6,0,50,0,1.0,1.0,1.0,1.0
1.0,1,0,6100,2140,0,0,3,6100,260,1.0,1.0,1.0,1.0
1.0,0,1,30,0,0,6,0,30,0,1.0,1.0,0.0,0.0
1.0,0,1,620,50,0,0,6,600,0,1.0,1.0,1.0,0.0
1.0,0,1,2780,210,0,0,6,2770,0,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,1,0,890,80,0,0,6,850,0,1.0,1.0,1.0,0.0
1.0,1,0,20,20,1,6,0,10,10,1.0,1.0,1.0,1.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,0.0,0.0
1.0,1,0,80,20,1,6,0,80,0,1.0,1.0,1.0,0.0
1.0,1,0,690,60,0,6,0,580,60,1.0,1.0,1.0,1.0
1.0,1,0,2850,320,0,0,0,2330,130,1.0,1.0,1.0,0.0
1.0,1,0,1450,1230,1,4,1,1450,50,1.0,1.0,1.0,0.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,1070,190,0,0,0,810,100,1.0,1.0,0.0,0.0
1.0,0,1,790,60,0,4,0,780,60,1.0,1.0,0.0,0.0
1.0,1,0,380,160,1,5,0,30,130,1.0,1.0,1.0,0.0
1.0,1,0,1700,120,0,0,2,1660,80,1.0,1.0,1.0,0.0
1.0,0,1,1560,80,0,0,3,1520,80,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,6820,360,0,0,5,6820,360,1.0,1.0,1.0,0.0
1.0,0,1,830,90,0,0,0,740,40,1.0,1.0,1.0,0.0
1.0,1,0,1870,110,0,0,2,1870,50,1.0,1.0,1.0,0.0
1.0,0,1,200,200,2,6,0,30,10,1.0,1.0,1.0,1.0
1.0,0,1,420,210,2,6,0,160,210,1.0,1.0,1.0,1.0
1.0,0,1,260,50,0,6,0,230,50,1.0,1.0,1.0,0.0
1.0,1,0,6460,460,0,0,0,5610,210,1.0,1.0,1.0,1.0
1.0,0,1,410,60,0,6,0,220,50,1.0,1.0,0.0,0.0
1.0,0,1,1670,250,0,0,3,1350,0,1.0,1.0,1.0,0.0
1.0,1,0,1500,60,0,2,4,1430,60,1.0,1.0,0.0,0.0
1.0,1,0,1330,60,0,3,3,1300,60,1.0,1.0,1.0,0.0
1.0,1,0,4850,280,0,0,0,4640,280,1.0,1.0,1.0,0.0
1.0,0,1,430,60,0,3,0,430,0,1.0,1.0,1.0,1.0
1.0,0,1,870,60,0,2,4,870,60,1.0,1.0,1.0,0.0
1.0,0,1,50,830,4,6,0,20,40,1.0,1.0,1.0,1.0
1.0,1,0,1450,120,0,0,6,1320,0,1.0,1.0,1.0,0.0
1.0,1,0,380,60,0,0,0,310,60,1.0,1.0,0.0,0.0
1.0,1,0,210,120,1,6,0,80,0,1.0,1.0,1.0,0.0
1.0,1,0,10,10,0,6,0,10,10,1.0,1.0,1.0,0.0
1.0,1,0,1050,310,0,0,0,350,150,1.0,1.0,1.0,0.0
1.0,0,1,1960,90,0,0,0,1720,90,1.0,1.0,1.0,0.0
1.0,0,0,890,90,0,0,0,750,90,1.0,1.0,1.0,0.0
1.0,0,1,1030,100,0,1,0,950,100,1.0,1.0,1.0,1.0
1.0,1,0,890,310,0,6,0,200,60,1.0,1.0,1.0,1.0
1.0,1,0,680,680,3,6,0,40,680,1.0,1.0,1.0,0.0
1.0,1,0,1550,70,0,0,3,1550,70,1.0,1.0,1.0,0.0
1.0,1,0,8730,610,0,0,6,8140,290,1.0,1.0,1.0,0.0
1.0,0,1,1540,80,0,0,3,1540,70,1.0,1.0,1.0,0.0
1.0,0,1,420,60,0,0,0,330,50,1.0,1.0,1.0,0.0
1.0,0,1,1510,90,0,0,0,1470,0,1.0,1.0,1.0,0.0
1.0,0,1,1490,240,0,0,6,1230,60,1.0,1.0,1.0,0.0
1.0,1,0,4120,610,0,0,5,3760,610,1.0,1.0,1.0,1.0
1.0,1,0,70,60,2,6,0,70,0,1.0,1.0,1.0,1.0
1.0,1,0,2630,2650,1,5,0,100,2650,1.0,1.0,1.0,1.0
1.0,1,0,80,60,0,6,0,70,60,1.0,1.0,1.0,0.0
1.0,1,0,4390,310,0,0,5,4390,180,1.0,1.0,1.0,0.0
1.0,1,0,110,110,2,6,0,60,0,1.0,1.0,0.0,0.0
1.0,0,1,1020,110,0,0,0,880,0,1.0,1.0,1.0,0.0
1.0,0,1,1160,150,0,0,0,1000,0,1.0,1.0,1.0,0.0
1.0,0,0,310,100,1,3,0,310,0,1.0,1.0,0.0,0.0
1.0,1,0,930,270,0,0,6,900,60,1.0,1.0,1.0,0.0
1.0,1,0,30,40,1,6,0,10,10,1.0,1.0,1.0,1.0
1.0,1,0,8480,550,0,0,3,8410,320,1.0,1.0,1.0,0.0
1.0,0,1,80,80,1,6,0,30,80,1.0,1.0,1.0,1.0
1.0,0,1,370,260,1,6,0,30,260,1.0,1.0,1.0,0.0
1.0,1,0,1320,70,0,2,0,1250,70,1.0,1.0,0.0,0.0
1.0,1,0,660,50,0,0,6,660,0,1.0,1.0,1.0,0.0
1.0,0,1,590,40,0,0,0,590,0,1.0,1.0,1.0,0.0
1.0,1,0,70,0,0,6,0,70,0,1.0,1.0,0.0,0.0
1.0,1,0,3370,150,0,0,0,3320,150,1.0,1.0,1.0,0.0
1.0,0,1,400,300,3,6,0,400,190,1.0,1.0,1.0,1.0
1.0,1,0,11540,0,0,0,6,11540,0,1.0,1.0,1.0,0.0
1.0,0,1,10,10,0,6,0,10,10,1.0,1.0,1.0,1.0
1.0,1,0,1210,110,0,0,0,1060,110,1.0,1.0,1.0,0.0
1.0,0,1,580,150,0,0,5,500,80,1.0,1.0,1.0,0.0
1.0,0,1,20,20,1,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,1920,50,0,0,0,1920,0,1.0,1.0,1.0,0.0
1.0,1,0,20,20,0,6,0,20,20,1.0,1.0,1.0,1.0
1.0,1,0,5530,120,2,4,0,5530,120,1.0,1.0,1.0,1.0
1.0,0,1,1570,60,0,0,6,1570,0,1.0,1.0,0.0,0.0
1.0,1,0,2120,70,0,0,3,2120,0,1.0,1.0,0.0,0.0
1.0,1,0,960,180,0,0,0,660,0,1.0,1.0,1.0,1.0
1.0,1,0,3180,140,0,0,0,2900,140,1.0,1.0,1.0,0.0
1.0,1,0,4520,980,1,0,4,4410,120,1.0,1.0,1.0,0.0
1.0,1,0,3440,0,0,0,6,3440,0,1.0,1.0,1.0,0.0
1.0,0,1,300,60,1,3,3,260,50,1.0,1.0,1.0,0.0
1.0,0,1,1880,170,0,0,0,1620,120,1.0,1.0,1.0,0.0
1.0,1,0,400,410,1,6,0,120,410,1.0,1.0,1.0,1.0
1.0,1,0,0,100,1,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,20,20,3,6,0,20,0,1.0,1.0,0.0,0.0
1.0,0,1,600,170,0,0,0,250,60,1.0,1.0,1.0,1.0
1.0,0,1,340,60,0,0,0,270,40,1.0,1.0,1.0,1.0
1.0,0,1,10,10,1,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,3690,270,0,0,3,3380,180,1.0,1.0,1.0,1.0
1.0,0,0,3240,90,0,0,1,3240,90,1.0,1.0,0.0,0.0
1.0,0,1,1130,90,0,0,0,1010,60,1.0,1.0,1.0,0.0
1.0,0,0,300,90,0,0,3,170,0,1.0,1.0,0.0,0.0
1.0,1,0,50,50,2,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,1600,60,0,0,0,1600,50,1.0,1.0,1.0,0.0
1.0,1,0,670,670,1,6,0,140,60,1.0,1.0,1.0,0.0
1.0,1,0,2190,80,0,0,3,2190,0,1.0,1.0,1.0,0.0
1.0,0,1,1000,30,0,0,6,1000,0,1.0,1.0,0.0,0.0
1.0,1,0,1450,210,0,0,3,1450,70,1.0,1.0,1.0,0.0
1.0,0,1,150,150,1,6,0,10,10,1.0,1.0,1.0,1.0
1.0,1,0,5050,270,0,0,0,4770,210,1.0,1.0,1.0,1.0
1.0,0,1,1590,130,0,0,5,1500,50,1.0,1.0,1.0,0.0
1.0,0,1,760,770,1,6,0,490,770,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,1,0,5640,310,0,0,6,5640,0,1.0,1.0,1.0,1.0
1.0,1,0,620,140,0,0,0,420,30,1.0,1.0,0.0,0.0
1.0,0,1,700,0,0,6,0,700,0,1.0,1.0,1.0,1.0
1.0,1,0,2060,80,0,0,2,2060,80,1.0,1.0,0.0,0.0
1.0,0,1,1040,170,0,0,3,810,170,1.0,1.0,1.0,0.0
1.0,0,1,1540,150,0,1,5,1540,70,1.0,1.0,0.0,0.0
1.0,1,0,3110,120,0,0,6,3110,120,1.0,1.0,1.0,1.0
1.0,1,0,580,100,0,0,0,470,100,1.0,1.0,1.0,0.0
1.0,1,0,230,40,0,0,0,160,40,1.0,1.0,1.0,0.0
1.0,0,1,120,120,2,6,0,100,120,1.0,1.0,1.0,0.0
1.0,0,1,810,810,1,3,0,20,0,1.0,1.0,1.0,0.0
1.0,1,0,5410,210,0,0,6,5410,0,1.0,1.0,0.0,0.0
1.0,1,0,30,90,2,6,0,30,20,1.0,1.0,1.0,1.0
1.0,1,0,1900,80,0,0,0,1740,80,1.0,1.0,1.0,0.0
1.0,1,0,940,60,0,0,0,920,60,1.0,1.0,1.0,0.0
1.0,1,0,10,10,1,6,0,0,10,1.0,1.0,1.0,1.0
1.0,1,0,580,40,0,6,0,530,40,1.0,1.0,1.0,0.0
1.0,1,0,950,100,0,1,5,870,100,1.0,1.0,1.0,1.0
1.0,0,1,10,10,0,6,0,10,10,1.0,1.0,1.0,1.0
1.0,1,0,300,140,1,1,2,300,0,1.0,1.0,1.0,0.0
1.0,1,0,1550,300,2,3,3,1550,70,1.0,1.0,1.0,0.0
1.0,1,0,660,640,1,6,0,380,60,1.0,1.0,0.0,0.0
1.0,0,1,930,60,0,1,5,890,60,1.0,1.0,0.0,0.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,2070,180,0,0,0,1810,0,1.0,1.0,1.0,0.0
1.0,1,0,100,40,2,6,0,100,10,1.0,1.0,0.0,0.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,8190,650,0,0,1,7440,650,1.0,1.0,1.0,1.0
1.0,1,0,1490,120,0,0,0,1350,60,1.0,1.0,1.0,0.0
1.0,1,0,780,190,0,0,0,780,80,1.0,1.0,1.0,0.0
1.0,1,0,13090,580,0,0,6,12330,520,1.0,1.0,1.0,1.0
1.0,0,1,1490,310,0,0,5,1490,10,1.0,1.0,1.0,0.0
1.0,1,0,8510,170,1,1,0,8510,0,1.0,1.0,1.0,1.0
1.0,0,1,3160,160,0,0,1,3160,80,1.0,1.0,0.0,0.0
1.0,0,1,590,50,0,0,6,490,50,1.0,1.0,1.0,0.0
1.0,0,1,730,110,0,6,0,510,0,1.0,1.0,0.0,0.0
1.0,1,0,2170,90,0,0,2,2170,80,1.0,1.0,0.0,0.0
1.0,0,1,4140,190,0,0,3,4110,190,1.0,1.0,1.0,0.0
1.0,1,0,10,220,3,6,0,0,10,1.0,1.0,0.0,0.0
1.0,1,0,13310,390,0,0,1,13310,0,1.0,1.0,0.0,0.0
1.0,0,1,500,110,0,0,0,380,40,1.0,1.0,1.0,0.0
1.0,0,1,1290,60,0,0,2,1290,60,1.0,1.0,1.0,0.0
1.0,0,1,2070,1920,1,1,1,420,1920,1.0,1.0,1.0,0.0
1.0,0,1,460,40,0,0,0,420,0,1.0,1.0,0.0,0.0
1.0,0,1,1550,50,0,0,2,1550,50,1.0,0.0,0.0,0.0
1.0,0,1,60,60,0,6,0,60,60,1.0,1.0,0.0,0.0
1.0,0,1,350,80,0,5,0,180,80,1.0,1.0,1.0,1.0
1.0,0,1,3160,520,0,0,6,3090,120,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,1,0,1070,50,0,0,0,1070,40,1.0,1.0,1.0,0.0
1.0,1,0,490,150,0,0,1,270,0,1.0,1.0,0.0,0.0
1.0,1,0,30,30,2,6,0,10,10,1.0,1.0,1.0,0.0
1.0,1,0,890,60,0,0,5,820,60,1.0,1.0,1.0,0.0
1.0,1,0,2510,100,0,6,0,2290,100,1.0,1.0,1.0,1.0
1.0,0,1,2680,180,0,0,3,2680,0,1.0,1.0,1.0,1.0
1.0,1,0,1540,60,0,0,0,1400,60,1.0,1.0,1.0,0.0
1.0,0,1,0,0,6,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,1520,70,0,0,3,1480,70,1.0,1.0,1.0,0.0
1.0,0,1,3140,280,0,0,3,2980,280,1.0,1.0,1.0,0.0
1.0,0,1,2040,180,2,4,0,1940,130,1.0,1.0,1.0,0.0
1.0,1,0,620,620,1,2,4,510,620,1.0,1.0,1.0,0.0
1.0,1,0,7780,4340,0,0,6,7780,0,1.0,1.0,1.0,0.0
1.0,0,1,400,60,0,3,0,250,30,1.0,1.0,1.0,0.0
1.0,0,1,1550,60,0,0,3,1550,60,1.0,1.0,1.0,0.0
1.0,1,0,1070,140,0,0,0,900,50,1.0,1.0,0.0,0.0
1.0,1,0,5290,180,0,0,0,5290,180,1.0,1.0,1.0,1.0
1.0,0,1,550,60,0,0,0,460,0,1.0,1.0,1.0,0.0
1.0,1,0,950,50,0,0,0,930,50,1.0,1.0,0.0,0.0
1.0,0,1,90,50,2,6,0,90,20,1.0,1.0,1.0,0.0
1.0,1,0,60,60,2,6,0,0,50,1.0,1.0,1.0,1.0
1.0,0,1,880,210,0,3,0,880,0,1.0,1.0,0.0,0.0
1.0,1,0,6130,310,0,0,6,6090,310,1.0,1.0,0.0,0.0
1.0,0,1,1530,70,0,1,3,1480,70,1.0,1.0,1.0,1.0
1.0,1,0,1480,120,0,0,6,1390,0,1.0,1.0,0.0,0.0
1.0,1,0,2920,150,0,0,0,2680,150,1.0,1.0,1.0,0.0
1.0,1,0,2280,90,0,0,6,2210,60,1.0,1.0,1.0,0.0
1.0,1,0,120,120,2,6,0,110,20,1.0,1.0,1.0,1.0
1.0,0,1,160,60,0,6,0,90,60,1.0,1.0,1.0,0.0
1.0,1,0,300,250,4,6,0,300,0,1.0,1.0,1.0,0.0
1.0,0,1,150,150,2,6,0,110,0,1.0,1.0,1.0,1.0
1.0,0,1,210,140,1,6,0,210,60,1.0,1.0,1.0,1.0
1.0,0,1,1550,120,0,0,6,1320,120,1.0,1.0,1.0,0.0
1.0,0,1,4100,300,0,0,6,3690,180,1.0,1.0,1.0,1.0
1.0,0,1,690,90,0,0,0,540,90,1.0,1.0,1.0,0.0
1.0,0,1,3610,290,0,0,0,3380,0,1.0,1.0,1.0,0.0
1.0,0,1,870,120,0,6,0,780,60,1.0,1.0,1.0,1.0
1.0,0,1,180,180,3,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,5710,180,0,0,2,5710,0,1.0,1.0,1.0,0.0
1.0,0,1,770,310,0,0,1,650,40,1.0,1.0,1.0,0.0
1.0,1,0,4330,190,0,0,6,4000,190,1.0,1.0,1.0,0.0
1.0,1,0,11530,490,0,0,6,11480,490,1.0,1.0,1.0,0.0
1.0,0,1,10,10,0,6,0,10,10,1.0,1.0,1.0,0.0
1.0,1,0,570,70,0,0,0,510,0,1.0,1.0,1.0,0.0
1.0,0,1,430,450,1,4,0,100,70,1.0,1.0,1.0,1.0
1.0,1,0,4600,150,0,0,6,4520,150,1.0,1.0,1.0,0.0
1.0,0,1,80,0,0,6,0,80,0,1.0,1.0,0.0,0.0
1.0,1,0,5640,500,0,3,3,4900,420,1.0,1.0,1.0,1.0
1.0,0,1,4680,4630,1,1,0,270,4630,1.0,1.0,1.0,1.0
1.0,0,1,960,240,0,0,0,450,150,1.0,1.0,1.0,1.0
1.0,1,0,3570,150,0,0,0,3570,150,1.0,1.0,1.0,1.0
1.0,0,1,1530,60,0,0,3,1530,60,1.0,1.0,1.0,0.0
1.0,1,0,80,80,0,6,0,80,80,1.0,1.0,0.0,0.0
1.0,0,1,6080,190,0,3,1,6080,190,1.0,1.0,1.0,1.0
1.0,0,1,2440,160,0,0,0,2300,100,1.0,1.0,1.0,1.0
1.0,1,0,1730,130,0,0,0,1570,0,1.0,1.0,1.0,0.0
1.0,1,0,2490,210,0,0,6,2350,210,1.0,1.0,1.0,0.0
1.0,1,0,5910,150,0,0,1,5910,140,1.0,1.0,1.0,0.0
1.0,1,0,2070,2080,2,6,0,160,200,1.0,1.0,1.0,1.0
1.0,1,0,2690,2700,4,5,0,130,0,1.0,1.0,1.0,1.0
1.0,1,0,390,390,3,6,0,360,390,1.0,1.0,1.0,1.0
1.0,1,0,920,120,0,6,0,820,120,1.0,1.0,1.0,0.0
1.0,0,1,1510,60,0,3,3,1470,60,1.0,1.0,1.0,1.0
1.0,0,1,260,180,2,2,0,230,90,1.0,1.0,1.0,1.0
1.0,0,1,90,100,3,6,0,0,0,1.0,1.0,0.0,0.0
1.0,0,1,60,60,2,6,0,10,60,1.0,1.0,1.0,1.0
1.0,0,1,8320,590,0,0,1,8320,300,1.0,1.0,1.0,1.0
1.0,0,1,2500,330,0,0,6,2200,330,1.0,1.0,1.0,0.0
1.0,1,0,2130,150,0,0,0,1960,90,1.0,1.0,1.0,0.0
1.0,1,0,930,290,1,2,0,840,50,1.0,1.0,1.0,0.0
1.0,1,0,620,120,0,0,6,490,120,1.0,1.0,1.0,0.0
1.0,1,0,780,90,0,0,0,640,40,1.0,1.0,0.0,0.0
1.0,1,0,170,170,2,6,0,150,0,1.0,1.0,1.0,0.0
1.0,0,1,30,60,2,6,0,0,0,1.0,1.0,1.0,0.0
1.0,0,1,910,140,0,0,0,670,0,1.0,1.0,1.0,1.0
1.0,1,0,6250,6270,2,4,0,100,230,1.0,1.0,1.0,0.0
1.0,0,0,640,90,0,0,0,560,90,1.0,1.0,1.0,0.0
1.0,0,1,450,50,0,0,0,410,0,1.0,1.0,0.0,0.0
1.0,1,0,4190,330,0,0,6,4090,0,1.0,1.0,0.0,0.0
1.0,1,0,490,50,0,0,0,490,40,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,1,0,1450,40,0,0,1,1450,40,1.0,1.0,0.0,0.0
1.0,0,1,1550,120,0,0,6,1400,120,1.0,1.0,1.0,1.0
1.0,1,0,140,170,2,6,0,140,130,1.0,1.0,1.0,0.0
1.0,0,1,5510,350,0,0,3,5260,350,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,870,70,0,0,6,780,60,1.0,1.0,0.0,0.0
1.0,0,1,70,880,2,6,0,0,70,1.0,1.0,1.0,1.0
1.0,1,0,10,10,2,6,0,10,0,1.0,1.0,1.0,1.0
1.0,1,0,100,100,1,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,30,70,3,6,0,0,30,1.0,1.0,1.0,0.0
1.0,0,1,2590,170,0,0,0,2250,140,1.0,1.0,1.0,1.0
1.0,1,0,1340,90,0,0,3,1300,90,1.0,1.0,1.0,0.0
1.0,0,1,110,110,1,6,0,90,110,1.0,1.0,1.0,1.0
1.0,0,1,470,470,1,6,0,400,380,1.0,1.0,1.0,0.0
1.0,0,1,530,60,0,0,0,420,60,1.0,1.0,1.0,0.0
1.0,0,1,220,30,0,6,0,220,0,1.0,1.0,0.0,0.0
1.0,0,1,210,210,1,5,0,0,0,1.0,1.0,0.0,0.0
1.0,1,0,250,40,0,0,0,170,40,1.0,1.0,1.0,0.0
1.0,0,1,560,710,1,1,2,410,180,1.0,1.0,1.0,1.0
1.0,0,1,2770,100,0,0,0,2500,90,1.0,1.0,1.0,1.0
1.0,0,1,590,110,0,0,6,570,110,1.0,1.0,1.0,1.0
1.0,1,0,2990,260,0,0,5,2620,260,1.0,1.0,1.0,0.0
1.0,0,1,4540,3820,2,0,3,860,3820,1.0,1.0,1.0,0.0
1.0,1,0,1040,80,0,0,0,890,70,1.0,1.0,0.0,0.0
1.0,1,0,2330,110,0,0,0,2120,110,1.0,1.0,1.0,1.0
1.0,0,1,7130,370,0,0,6,7130,210,1.0,1.0,1.0,0.0
1.0,0,1,10360,610,0,0,6,9960,610,1.0,1.0,1.0,1.0
1.0,1,0,3150,530,0,0,3,2670,530,1.0,1.0,1.0,0.0
1.0,1,0,20,40,2,6,0,10,10,1.0,1.0,1.0,0.0
1.0,1,0,6020,260,0,0,0,6020,260,1.0,1.0,1.0,1.0
1.0,0,1,1690,70,0,0,2,1690,70,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,590,50,0,0,6,550,50,1.0,1.0,1.0,0.0
1.0,1,0,2420,150,0,0,6,2370,150,1.0,1.0,1.0,0.0
1.0,1,0,1490,240,0,0,1,1490,60,1.0,1.0,1.0,0.0
1.0,0,1,2880,550,0,0,3,2680,280,1.0,1.0,1.0,0.0
1.0,0,1,1040,510,2,6,0,110,110,1.0,1.0,0.0,0.0
1.0,0,1,640,420,1,2,2,640,0,1.0,1.0,1.0,0.0
1.0,1,0,5290,610,0,0,4,5240,0,1.0,1.0,1.0,1.0
1.0,0,1,200,80,0,0,0,150,0,1.0,1.0,1.0,0.0
1.0,1,0,580,90,0,0,0,360,90,1.0,1.0,1.0,0.0
1.0,0,1,2140,460,1,1,3,1890,290,1.0,1.0,1.0,0.0
1.0,0,1,1220,70,0,0,6,1130,0,1.0,1.0,1.0,0.0
1.0,1,0,1870,150,0,0,6,1710,80,1.0,1.0,1.0,0.0
1.0,0,1,310,20,1,5,0,310,0,1.0,1.0,1.0,1.0
1.0,0,1,1510,60,0,0,3,1490,60,1.0,1.0,1.0,0.0
1.0,1,0,20,30,1,6,0,20,0,1.0,1.0,1.0,0.0
1.0,0,1,15250,920,0,0,2,14820,670,1.0,1.0,1.0,1.0
1.0,0,1,520,70,0,0,6,520,70,1.0,1.0,1.0,0.0
1.0,1,0,410,410,2,6,0,0,20,1.0,1.0,1.0,1.0
1.0,0,1,510,90,0,0,0,320,50,1.0,1.0,1.0,1.0
1.0,0,1,10,0,3,6,0,10,0,1.0,1.0,1.0,0.0
1.0,1,0,660,130,2,4,0,610,130,1.0,1.0,1.0,1.0
1.0,1,0,1390,70,0,0,2,1390,70,1.0,1.0,1.0,0.0
1.0,0,1,50,0,0,6,0,50,0,1.0,1.0,0.0,0.0
1.0,0,1,6880,590,0,0,3,6260,300,1.0,1.0,1.0,1.0
1.0,0,1,2460,110,0,0,3,2460,0,1.0,1.0,1.0,1.0
1.0,0,1,500,70,0,0,2,370,40,1.0,1.0,0.0,0.0
1.0,0,0,1390,150,0,0,3,1390,60,1.0,1.0,0.0,0.0
1.0,1,0,280,60,0,0,4,220,0,1.0,1.0,0.0,0.0
1.0,0,1,90,90,2,6,0,10,0,1.0,1.0,1.0,1.0
1.0,0,1,560,70,0,0,6,510,70,1.0,1.0,1.0,1.0
1.0,1,0,810,810,3,4,0,0,800,1.0,1.0,0.0,0.0
1.0,0,1,640,620,2,3,0,70,460,1.0,1.0,1.0,0.0
1.0,0,1,300,50,0,6,0,220,50,1.0,1.0,0.0,0.0
1.0,0,1,5250,410,0,0,5,4800,410,1.0,1.0,1.0,1.0
1.0,0,1,830,100,0,0,0,580,60,1.0,1.0,1.0,0.0
